date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,c6h6,co,no,no2,nox,o3,so2,casos_total,poblacio_total,incidencia_1000
2012-02-01,308.125,220.625,845.208.333.333.333,NA,12.3125,515.208.333.333.333,7.7,3.3,5.5,NA,0.6,130.96,38.93,NA,9.33,3.21,46,22013,2.089.674.283.378
2012-02-02,294.166.666.666.667,277.104.166.666.667,804.583.333.333.333,NA,367.291.666.666.667,311.458.333.333.333,4.4,2,0.2,NA,0.43,24.29,45.46,NA,13.79,01.04,48,19557,245.436.416.628.317
2012-02-03,425.208.333.333.333,299.416.666.666.667,534.166.666.666.667,NA,131.875,178.125,5.4,-0.8,0,NA,0.43,19.48,49.33,NA,26,1.54,19,8878,214.012.164.902.005
2012-02-04,382.291.666.666.667,295.708.333.333.333,309.166.666.666.667,NA,147.5,222.083.333.333.333,7.6,-0.9,0,NA,0.41,10.17,41.58,NA,47.58,2.17,28,21532,130.039.011.703.511
2012-02-05,263.125,300.5,533.333.333.333.333,NA,565.208.333.333.333,201.875,6.8,-4.3,0,NA,0.39,6.67,54.54,NA,26.46,2.62,81,41195,19.662.580.410.244
2012-02-06,291.458.333.333.333,260.708.333.333.333,508.541.666.666.667,NA,1.468.125,499.375,13.9,-1.2,0,NA,0.49,50.65,68.21,NA,12.41,03.05,78,40008,19.496.100.779.844
2012-02-07,272.916.666.666.667,246.854.166.666.667,287.916.666.666.667,NA,153.479.166.666.667,5.6875,13.2,-2.2,0,NA,0.49,38.17,63,NA,36.29,1.67,53,31593,167.758.680.720.413
2012-02-08,336.041.666.666.667,321.875,288.333.333.333.333,NA,111.520.833.333.333,352.291.666.666.667,8.6,-2.5,0,NA,0.44,13.29,66,NA,21.83,2.38,70,34049,205.586.067.138.536
2012-02-09,494.375,3.254.375,437.083.333.333.333,NA,148.604.166.666.667,524.791.666.666.667,11.6,0,0,NA,0.53,12.9,55.5,NA,23.38,1.96,43,27300,157.509.157.509.158
2012-02-10,453.333.333.333.333,283.833.333.333.333,550.208.333.333.333,NA,149.270.833.333.333,625.833.333.333.333,11.9,2,0,NA,0.57,14.96,48.75,NA,35.04,02.04,12,6381,188.058.298.072.402
2012-02-11,402.916.666.666.667,241.791.666.666.667,374.375,NA,167.729.166.666.667,516.458.333.333.333,10.6,0.3,0,NA,0.5,6.71,39.67,NA,50.29,1.42,55,31732,17.332.661.036.178
2012-02-12,309.583.333.333.333,2.400.625,535.625,NA,152.708.333.333.333,3.0625,7.4,-1.2,0.2,NA,0.54,6.21,43.83,NA,45.83,1.29,117,52998,220.763.047.662.176
2012-02-13,351.458.333.333.333,269.166.666.666.667,498.541.666.666.667,NA,156.604.166.666.667,3.4125,10.2,-2.7,0,NA,0.63,36.88,73.42,NA,22.96,2.96,100,47439,210.797.023.546.028
2012-02-14,279.583.333.333.333,265.083.333.333.333,566.458.333.333.333,NA,116.854.166.666.667,635.833.333.333.333,11.8,1.6,0,NA,0.62,25.12,68,NA,24.42,2.92,78,39061,199.687.668.006.451
2012-02-15,324.583.333.333.333,290.979.166.666.667,557.708.333.333.333,NA,164.958.333.333.333,772.708.333.333.333,15.9,0,0,NA,0.26,40.62,66.29,NA,19.33,1.54,67,37160,180.301.399.354.144
2012-02-16,327.291.666.666.667,257.583.333.333.333,60.625,NA,165.729.166.666.667,9.125,15.9,1.7,0,NA,0.27,37.83,75.17,NA,16.92,2.54,48,23490,204.342.273.307.791
2012-02-17,263.333.333.333.333,269.729.166.666.667,720.625,NA,104.645.833.333.333,8.975,13.7,5.6,0,NA,0.24,33.38,70.46,NA,20.33,1.46,14,9669,144.792.636.260.213
2012-02-18,351.041.666.666.667,2.790.625,761.458.333.333.333,NA,160.729.166.666.667,760.208.333.333.333,14.2,3.2,0,NA,0.25,20.08,55.29,NA,29,1.92,28,15014,186.492.606.900.226
2012-02-19,248.541.666.666.667,277.333.333.333.333,764.791.666.666.667,NA,663.958.333.333.333,7.575,12.2,3.6,0,NA,0.26,17.62,57.92,NA,21.46,1.17,110,53854,204.255.951.275.671
2012-02-20,294.791.666.666.667,2.488.125,534.166.666.666.667,NA,170.5,8.95,14.4,3.6,0,NA,0.24,54.5,63.33,NA,30.12,1.67,128,62092,206.145.719.255.299
2012-02-21,272.708.333.333.333,265.625,60,NA,166.104.166.666.667,668.125,13.1,2.7,0,NA,0.28,50.55,77.73,NA,19.04,2.17,85,48155,176.513.342.332.053
2012-02-22,327.708.333.333.333,283.666.666.666.667,46.875,NA,1.759.375,875.625,15.8,3.7,0,NA,0.28,37.09,69.36,NA,23.42,1.83,72,38936,184.918.841.175.262
2012-02-23,386.666.666.666.667,285.875,344.375,NA,180.895.833.333.333,110.395.833.333.333,18.8,5.3,0,NA,0.21,22.83,62.54,NA,26.82,3.38,74,34002,217.634.256.808.423
2012-02-24,282.083.333.333.333,253.75,496.041.666.666.667,NA,1.699.375,110.729.166.666.667,18.4,5.8,0,NA,0.24,43.25,73.08,NA,16.96,4.83,5,4292,116.495.806.150.979
2012-02-25,2.4875,257.75,623.333.333.333.333,NA,162.916.666.666.667,103.208.333.333.333,17.4,4.8,0,NA,0.24,23.29,64.83,NA,30.42,4.42,34,24871,136.705.399.863.295
2012-02-26,242.291.666.666.667,225.625,65,NA,176.666.666.666.667,1.239.375,20,6.7,0,NA,0.22,9.46,58.58,NA,32.71,4.46,109,59580,182.947.297.750.923
2012-02-27,364.375,272.125,771.875,NA,148.604.166.666.667,10.975,16,5.9,0,NA,0.23,44.21,61.79,NA,22.62,2.54,87,46196,188.327.993.765.694
2012-02-28,250.416.666.666.667,2.566.875,828.125,NA,159.375,1.019.375,16.1,6.2,0,NA,0.22,37.75,53.04,NA,26.62,02.04,75,39461,190.061.072.958.111
2012-02-29,295.416.666.666.667,267.520.833.333.333,816.875,NA,183.958.333.333.333,10.6125,17,6.2,0,NA,0.22,26.79,58.79,NA,27.96,1.96,63,38521,163.547.156.096.675
2012-03-01,310.416.666.666.667,259.916.666.666.667,773.541.666.666.667,NA,184.666.666.666.667,1.083.125,17,6.9,0,NA,0.23,29.54,66.96,NA,26.12,2.33,42,20682,203.075.137.800.986
2012-03-02,374.166.666.666.667,262.583.333.333.333,809.791.666.666.667,NA,1.951.875,103.916.666.666.667,16.6,5.1,0.1,NA,0.21,26.33,58.96,NA,36.04,1.83,6,4751,126.289.202.273.206
2012-03-03,237.708.333.333.333,242.125,811.875,NA,1.646.875,112.208.333.333.333,17,7.4,0,NA,0.22,24.75,52.38,NA,45.33,1.67,8,6973,114.728.237.487.452
2012-03-04,306.666.666.666.667,2.764.375,683.333.333.333.333,NA,1.344.375,1.273.125,18.2,7.8,0,NA,0.22,3.92,37.54,NA,38.29,1.54,69,42932,16.071.927.699.618
2012-03-05,430.833.333.333.333,241.104.166.666.667,53.75,NA,2.085.625,125.479.166.666.667,18.6,8.8,0,NA,0.2,5.79,38.5,NA,46.92,1.42,60,28874,207.799.404.308.374
2012-03-06,334.583.333.333.333,221.25,482.291.666.666.667,NA,1.824.375,102.041.666.666.667,14.7,2.5,0,NA,0.2,33.88,46.79,NA,43.58,2.33,45,22921,196.326.512.804.851
2012-03-07,321.875,271.520.833.333.333,536.666.666.666.667,NA,203.604.166.666.667,949.583.333.333.334,16.6,4,0,NA,0.21,10.67,50.71,NA,38.96,2.54,46,29042,158.391.295.365.333
2012-03-08,297.708.333.333.333,270.145.833.333.333,620.625,NA,200.729.166.666.667,984.166.666.666.667,16.6,5.2,0,NA,0.29,31.41,60.86,NA,17.67,3,33,13558,243.398.731.376.309
2012-03-09,343.958.333.333.333,2.360.625,52,NA,203.229.166.666.667,10.5625,16.7,5,0,NA,0.24,35.71,57.08,NA,48.71,3.29,34,17671,192.405.636.353.347
2012-03-10,337.708.333.333.333,263.666.666.666.667,567.083.333.333.333,NA,210.375,1.064.375,17.8,4.3,0,NA,0.23,14.42,52.75,NA,43.25,03.04,31,21315,145.437.485.338.963
2012-03-11,340.208.333.333.333,2.521.875,62.25,NA,2.123.125,118.895.833.333.333,19.1,6,0,NA,0.23,4.96,37.25,NA,51.71,2.54,63,38020,165.702.261.967.386
2012-03-12,376.458.333.333.333,272.916.666.666.667,570.416.666.666.667,NA,214.5,125.520.833.333.333,19.9,7,0,NA,0.25,18.75,52.71,NA,34.38,2.71,65,26183,248.252.683.038.613
2012-03-13,255.625,247.395.833.333.333,67.625,NA,2.141.875,1.248.125,20,7.4,0,NA,0.26,22.83,60.67,NA,37.62,03.08,48,25362,189.259.522.119.707
2012-03-14,2.375,233.270.833.333.333,712.708.333.333.333,NA,213.479.166.666.667,128.854.166.666.667,20.6,7.1,0,NA,0.38,41,77,NA,28.08,2.83,43,23784,180.793.810.965.355
2012-03-15,1.8,221.770.833.333.333,851.666.666.666.667,NA,213.958.333.333.333,978.958.333.333.333,15,4.4,0,NA,0.39,45.12,69.92,NA,36.58,1.83,26,15312,169.801.462.904.911
2012-03-16,2.7875,213.25,69.875,NA,228.208.333.333.333,117.291.666.666.667,18.4,5.5,0,NA,0.38,72.08,72.58,NA,24.5,3.67,20,13601,147.048.011.175.649
2012-03-17,305.416.666.666.667,264.125,735.833.333.333.333,NA,220.875,114.270.833.333.333,17.8,6.1,0,NA,0.36,14.58,52.12,NA,47.04,2.12,19,11905,159.596.808.063.839
2012-03-18,346.041.666.666.667,258.604.166.666.667,57.375,NA,2.313.125,143.270.833.333.333,20.7,8.6,0,NA,0.31,4.75,32.29,NA,52.04,1.21,56,28506,196.449.870.202.764
2012-03-19,2.9,247.541.666.666.667,617.708.333.333.333,NA,228.145.833.333.333,115.895.833.333.333,16.1,7.9,0,NA,0.3,8.95,34.64,NA,59.67,1.21,37,24287,152.344.875.859.513
2012-03-20,542.708.333.333.333,167.854.166.666.667,614.791.666.666.667,NA,182.354.166.666.667,112.854.166.666.667,15.9,6.5,1.2,NA,0.34,41.88,46.12,NA,39.75,1.88,44,22665,194.131.921.464.814
2012-03-21,662.708.333.333.333,889.791.666.666.667,846.458.333.333.333,NA,206.666.666.666.667,129.041.666.666.667,13.8,10.7,22.4,NA,0.39,47.48,39.67,NA,51.74,1.62,34,17194,197.743.398.860.067
2012-03-22,219.583.333.333.333,263.583.333.333.333,86.375,NA,1.418.125,1.138.125,16.2,8.2,9.6,NA,0.45,21.17,55.22,NA,41.88,1.58,36,18312,196.592.398.427.261
2012-03-23,234.375,255.791.666.666.667,793.541.666.666.667,NA,233.791.666.666.667,114.520.833.333.333,16.6,7.4,0,NA,0.53,36.17,52.17,NA,33.62,2.5,4,2975,134.453.781.512.605
2012-03-24,241.666.666.666.667,2.435.625,76.625,NA,2.400.625,123.020.833.333.333,17.3,7.8,0,NA,0.51,25.38,48.79,NA,35.5,2.54,13,9794,132.734.327.139.065
2012-03-25,348.125,270.708.333.333.333,692.083.333.333.333,NA,247.625,139.333.333.333.333,20.2,9.6,0,NA,0.45,4.32,33.14,NA,50.91,2.14,63,30047,209.671.514.627.084
2012-03-26,303.125,212.875,703.125,NA,220.354.166.666.667,134.729.166.666.667,17.6,10.1,0,NA,0.54,52.33,73.61,NA,29.88,3.29,46,25977,177.079.724.371.559
2012-03-27,266.041.666.666.667,251.020.833.333.333,628.333.333.333.333,NA,2.329.375,139.541.666.666.667,19.8,9.1,0,NA,0.57,38.54,63.62,NA,33,2.42,38,18164,209.205.020.920.502
2012-03-28,288.125,255.479.166.666.667,576.458.333.333.333,NA,249.354.166.666.667,1.478.125,22.6,9.5,0,NA,0.42,19.71,59.12,NA,45.71,03.08,9,5114,175.987.485.334.376
2012-03-29,277.708.333.333.333,263.625,621.041.666.666.667,NA,253.979.166.666.667,139.416.666.666.667,20.9,8.1,0,NA,0.29,8.88,47.12,NA,57.21,4.38,28,14229,196.781.221.449.153
2012-03-30,324.583.333.333.333,2.640.625,580.208.333.333.333,NA,254.875,161.291.666.666.667,24.1,11.1,0,NA,0.25,19.08,67,NA,48.17,6,25,8854,28.235.825.615.541
2012-03-31,211.666.666.666.667,240.583.333.333.333,732.083.333.333.333,NA,251.5,145.125,20,9.9,0,NA,0.28,30.88,56.46,NA,41.62,3.17,16,10791,148.271.707.904.735
2012-04-01,240.625,2.543.125,687.291.666.666.667,NA,256.375,1.464.375,20.8,9.3,0,NA,0.23,7.38,39.58,NA,53.83,2.5,44,19919,220.894.623.224.057
2012-04-02,246.041.666.666.667,222.229.166.666.667,755.416.666.666.667,NA,235.645.833.333.333,135.625,19.1,8.8,0,NA,0.27,49.38,54.83,NA,36.33,2.75,47,23098,20.348.082.085.029
2012-04-03,1.8125,225.604.166.666.667,896.458.333.333.333,NA,737.708.333.333.333,136.645.833.333.333,16.2,11.4,7.1,NA,0.32,85.73,61.91,NA,12.65,2.64,27,17252,156.503.593.786.228
2012-04-04,237.916.666.666.667,147.854.166.666.667,896.875,NA,669.166.666.666.667,130.041.666.666.667,14.5,11.2,39.9,NA,0.25,77.38,57.21,NA,26.29,2,23,11653,197.374.066.763.923
2012-04-05,215.833.333.333.333,114.604.166.666.667,815.625,NA,827.083.333.333.333,132.541.666.666.667,14.7,11.5,2.9,NA,0.26,38.17,40.96,NA,38.33,1.79,22,14708,149.578.460.701.659
2012-04-06,263.541.666.666.667,276.708.333.333.333,816.875,NA,162.104.166.666.667,125.604.166.666.667,18.2,7.5,0,NA,0.28,10.25,29.38,NA,41.71,1.29,3,2519,119.094.878.920.206
2012-04-07,3.6,2.786.875,63.5,NA,2.400.625,11.925,16.8,5.9,0,NA,0.26,4.38,28.58,NA,60.67,1.25,20,15572,128.435.653.737.478
2012-04-08,360.833.333.333.333,209.291.666.666.667,659.791.666.666.667,NA,281.104.166.666.667,14.25,20.9,9.2,0,NA,0.28,2.71,15.96,NA,71.75,1.17,31,20405,151.923.548.149.963
2012-04-09,237.083.333.333.333,248,776.875,NA,184.833.333.333.333,127.291.666.666.667,17.5,7.8,0,NA,0.3,4.38,26.42,NA,52.96,1.17,45,21501,209.292.591.042.277
2012-04-10,280.208.333.333.333,259.354.166.666.667,792.708.333.333.333,NA,136.25,1.303.125,18.6,8.4,0.1,NA,0.41,53.04,46.08,NA,32.96,2.12,33,21061,156.687.716.632.639
2012-04-11,345.416.666.666.667,287.166.666.666.667,557.291.666.666.667,NA,282.020.833.333.333,142.354.166.666.667,19.9,7.7,0,NA,0.29,10.08,25.96,NA,60.88,1.21,41,24076,17.029.406.878.219
2012-04-12,204.583.333.333.333,211.666.666.666.667,741.041.666.666.667,NA,78.625,131.520.833.333.333,16.1,9.1,0.3,NA,0.42,69.92,60.08,NA,22.08,03.08,35,18622,187.949.736.870.368
2012-04-13,311.041.666.666.667,245.458.333.333.333,710.625,NA,1.433.125,129.395.833.333.333,17.7,8.7,0,NA,0.37,27,42.29,NA,34.46,2,21,11246,186.733.060.643.784
2012-04-14,3.8125,2.745.625,640.625,NA,216.791.666.666.667,121.229.166.666.667,17.1,7.2,0,NA,0.35,7.96,32.21,NA,50.54,1.38,11,5539,198.591.803.574.652
2012-04-15,305.416.666.666.667,284.166.666.666.667,676.875,NA,2.021.875,116.604.166.666.667,18,8.9,2.5,NA,0.37,4.67,30.79,NA,48.33,1,29,16223,178.758.552.672.132
2012-04-16,305.416.666.666.667,254.354.166.666.667,54.5,NA,2.294.375,124.354.166.666.667,18.3,6.8,0,NA,0.4,6.96,37.5,NA,55.21,1.17,40,20985,190.612.342.149.154
2012-04-17,436.458.333.333.333,271,50,NA,305.5,11.9375,17.4,7,0,NA,0.39,8,36.91,NA,59.91,02.05,40,24478,163.412.043.467.604
2012-04-18,284.166.666.666.667,207.958.333.333.333,732.708.333.333.333,NA,140.208.333.333.333,128.291.666.666.667,17.3,9.6,0.1,NA,0.45,28.75,41.08,NA,54.83,1.88,30,20183,148.639.944.507.754
2012-04-19,428.958.333.333.333,225.291.666.666.667,620.833.333.333.333,NA,221.25,1.441.875,19.9,10.7,3.1,NA,0.4,3.46,23.79,NA,68.71,01.08,47,22737,206.711.527.466.244
2012-04-20,401.041.666.666.667,260.75,615.208.333.333.333,NA,287.979.166.666.667,144.729.166.666.667,20.7,8.4,0,NA,0.43,6.5,32,NA,57.12,01.08,29,14920,194.369.973.190.349
2012-04-21,361.875,2.439.375,700.833.333.333.333,NA,292.104.166.666.667,1.540.625,20.7,10.7,0.4,NA,0.47,6.96,31.54,NA,54.17,2.29,23,11464,20.062.805.303.559
2012-04-22,267.083.333.333.333,136.645.833.333.333,756.041.666.666.667,NA,192.625,140.166.666.666.667,16.6,12,0.1,NA,0.41,2.58,15.38,NA,75.04,1,37,19639,188.400.631.396.711
2012-04-23,437.291.666.666.667,209.166.666.666.667,794.166.666.666.667,NA,255.145.833.333.333,148.270.833.333.333,18.8,9.6,0,NA,0.45,9.88,26.04,NA,65.92,01.04,45,24202,185.935.046.690.356
2012-04-24,372.083.333.333.333,228.708.333.333.333,502.916.666.666.667,NA,303.979.166.666.667,147.770.833.333.333,20.8,8.2,0,NA,0.34,26.67,27.62,NA,68.08,1.46,41,25596,160.181.278.324.738
2012-04-25,332.291.666.666.667,237.854.166.666.667,82,NA,1.848.125,137.333.333.333.333,19.1,6.9,0,NA,0.35,36.33,49.17,NA,37.25,2.96,33,19267,171.277.313.541.288
2012-04-26,207.083.333.333.333,124.291.666.666.667,784.791.666.666.667,NA,301.583.333.333.333,1.699.375,21.6,12,0,NA,0.32,33,38.38,NA,62.38,2.29,37,18355,201.579.950.967.039
2012-04-27,342.083.333.333.333,118.5,762.708.333.333.333,NA,105.854.166.666.667,170.083.333.333.333,19.4,14.2,0,NA,0.37,36.79,58.33,NA,32.62,2.42,11,7365,149.355.057.705.363
2012-04-28,501.666.666.666.667,122.75,800.208.333.333.333,NA,1.305.625,169.854.166.666.667,19.3,13.7,9.3,NA,0.31,21.62,38.21,NA,59.42,1.62,23,14399,159.733.314.813.529
2012-04-29,2.6875,197.458.333.333.333,722.916.666.666.667,NA,323.729.166.666.667,146.645.833.333.333,18.5,9.7,0,NA,0.29,1.75,15.96,NA,81.21,1.12,43,18886,227.681.880.758.234
2012-04-30,4.925,217.25,759.583.333.333.333,NA,290.375,140.875,17.7,10.2,14.2,NA,0.31,3.29,25.54,NA,74.71,1,25,14726,169.767.757.707.456
2012-05-01,253.541.666.666.667,245.270.833.333.333,75.25,NA,326,139.645.833.333.333,19.6,8.7,0,NA,0.36,2.75,23.38,NA,60.46,1,35,16761,208.818.089.612.792
2012-05-02,380.625,2.511.875,764.583.333.333.333,NA,3.291.875,143.791.666.666.667,21.4,9,0,NA,0.42,9.29,33.58,NA,51.79,1,25,11262,221.985.437.755.283
2012-05-03,430.208.333.333.333,251.520.833.333.333,791.458.333.333.333,NA,3.273.125,144.166.666.666.667,19.5,9.1,0,NA,0.41,9.79,33.92,NA,54.08,1.12,29,16677,173.892.186.844.157
2012-05-04,274.583.333.333.333,251,831.458.333.333.333,NA,221.25,151.666.666.666.667,20,9.9,0,NA,0.45,10.73,37.41,NA,52.26,1,19,14370,132.219.902.574.809
2012-05-05,444.791.666.666.667,254,705.625,NA,316.25,16.575,22.5,11.2,0,NA,0.41,8.71,27.79,NA,47.08,1.21,22,16041,137.148.556.823.141
2012-05-06,276.458.333.333.333,214.854.166.666.667,752.708.333.333.333,NA,274,153.645.833.333.333,19.5,10.9,0.5,NA,0.41,3.54,26.75,NA,48.25,01.08,61,31367,19.447.189.721.682
2012-05-07,318.125,254,726.041.666.666.667,NA,315.166.666.666.667,1.631.875,21.5,10.2,0.3,NA,0.43,11,33.12,NA,42.38,1.46,51,26410,19.310.867.095.797
2012-05-08,360.208.333.333.333,2.268.125,771.041.666.666.667,NA,2.463.125,172.645.833.333.333,23.2,10.6,0,NA,0.45,14.5,34.54,NA,52.88,1.83,29,16025,180.967.238.689.548
2012-05-09,244.791.666.666.667,157,830.208.333.333.333,NA,320.791.666.666.667,170.395.833.333.333,20.9,12.9,0,NA,0.47,48.29,47.79,NA,46.58,2.96,30,18878,158.915.139.315.605
2012-05-10,2.7,248.5,640.208.333.333.333,NA,332.979.166.666.667,190.395.833.333.333,25.3,13.2,0,NA,0.41,22.79,50.83,NA,38.08,04.04,30,14640,204.918.032.786.885
2012-05-11,4.3125,248.479.166.666.667,538.958.333.333.333,NA,336.083.333.333.333,2.015.625,26.1,14.3,0,NA,0.34,18.48,47.9,NA,38.83,2.71,4,3544,112.866.817.155.756
2012-05-12,269.583.333.333.333,214.479.166.666.667,672.083.333.333.333,NA,3.014.375,203.854.166.666.667,26.2,14.2,0,NA,0.4,10.79,30.83,NA,55.79,3.58,6,4386,136.798.905.608.755
2012-05-13,250.833.333.333.333,143.291.666.666.667,785.625,NA,287.916.666.666.667,192.270.833.333.333,22.3,16.1,0.3,NA,0.42,3.12,27.25,NA,48.21,1.71,41,21838,18.774.613.059.804
2012-05-14,396.458.333.333.333,227.270.833.333.333,70.25,NA,331.604.166.666.667,186.333.333.333.333,21.8,14,0,NA,0.4,17.29,32.5,NA,52.58,1.42,38,20297,187.219.786.175.297
2012-05-15,293.541.666.666.667,186.354.166.666.667,672.083.333.333.333,NA,3.309.375,1.906.875,23.3,14.6,0,NA,0.4,29.88,36.08,NA,62.25,1.67,32,13576,235.710.076.605.775
2012-05-16,3,2.269.375,68.875,NA,197.916.666.666.667,162.458.333.333.333,19.8,11.3,0.6,NA,0.4,13.96,30.42,NA,60.5,01.04,34,20801,163.453.680.111.533
2012-05-17,237.708.333.333.333,258.833.333.333.333,818.333.333.333.333,NA,164.708.333.333.333,156.166.666.666.667,20.7,11.3,0,NA,0.46,17.46,34.54,NA,49,01.08,22,7819,281.365.903.568.231
2012-05-18,3.875,106.020.833.333.333,813.541.666.666.667,NA,179.458.333.333.333,169.333.333.333.333,19.7,13,0,NA,0.39,58.57,45.38,NA,47.82,1.41,18,7824,230.061.349.693.252
2012-05-19,2.8125,129.291.666.666.667,769.375,NA,1.816.875,176.604.166.666.667,21.4,14.7,0,NA,0.3,19.08,23.5,NA,82.04,01.04,14,10627,131.739.907.782.065
2012-05-20,235.208.333.333.333,2.318.125,836.666.666.666.667,NA,228.291.666.666.667,16.15,21.4,11.9,22.7,NA,0.39,6.43,23.29,NA,49.29,1,40,16606,240.876.791.521.137
2012-05-21,408.541.666.666.667,3.093.125,60.25,NA,150.541.666.666.667,15.45,20.6,11.1,0,NA,0.2,3.43,13,NA,70.93,1,39,21580,180.722.891.566.265
2012-05-22,317.708.333.333.333,268,578.333.333.333.333,NA,224.104.166.666.667,185.125,25.3,12.9,0,NA,0.21,26.87,29.83,NA,45.38,1.75,30,15749,190.488.284.970.474
2012-05-23,320.208.333.333.333,249,621.666.666.666.667,NA,339.229.166.666.667,194.020.833.333.333,25.9,12.7,0,NA,0.21,18.25,38.04,NA,35.79,2,51,20125,253.416.149.068.323
2012-05-24,344.375,2.460.625,640.625,NA,3.408.125,190.666.666.666.667,24.9,12.3,0,NA,0.22,22.52,41.65,NA,40.38,2.42,28,16974,164.958.171.320.844
2012-05-25,432.291.666.666.667,247.520.833.333.333,608.958.333.333.333,NA,345.520.833.333.333,206.541.666.666.667,26.4,15,0,NA,0.21,11.12,41.21,NA,46.17,1.83,3,3193,939.555.277.168.807
2012-05-26,273.125,232.583.333.333.333,79.5,NA,2.629.375,1.916.875,24.2,13.8,0,NA,0.21,4.38,21.25,NA,64.58,01.04,21,13706,153.217.568.947.906
2012-05-27,2.2875,192.375,730.625,NA,336.083.333.333.333,202.458.333.333.333,25,14.8,0,NA,0.2,3.92,23.88,NA,53.12,01.08,26,14859,174.978.127.734.033
2012-05-28,243.333.333.333.333,254.75,630.833.333.333.333,NA,291.479.166.666.667,216.145.833.333.333,27.5,15.4,0,NA,0.2,8.17,29.58,NA,45.38,1,56,22254,251.640.154.578.952
2012-05-29,354.375,251.541.666.666.667,637.291.666.666.667,NA,3.283.125,219.104.166.666.667,28.1,16.4,0,NA,0.21,14.42,35.33,NA,41.92,01.08,29,17057,170.018.174.356.569
2012-05-30,332.916.666.666.667,2.476.875,640.208.333.333.333,NA,339.291.666.666.667,220.208.333.333.333,28.4,16.2,0,NA,0.24,9.17,30,NA,43.55,1.23,31,15358,201.849.199.114.468
2012-05-31,299.583.333.333.333,243.979.166.666.667,63.125,NA,3.365.625,2.248.125,28.3,16.3,0,NA,0.21,7.32,33.64,NA,45.38,1.62,25,10692,233.819.678.264.123
2012-06-01,343.333.333.333.333,246.25,595.625,NA,340.166.666.666.667,220.770.833.333.333,27.5,16.5,0,NA,0.23,10.08,40.04,NA,47.08,1.12,13,5322,244.269.071.777.527
2012-06-02,344.375,2.378.125,623.125,NA,338,2.243.125,28.1,16.5,0,NA,0.21,2.5,29.79,NA,63.46,1.21,21,10170,206.489.675.516.224
2012-06-03,300.416.666.666.667,184.125,771.041.666.666.667,NA,187.020.833.333.333,209.125,24.7,17.6,14,NA,0.2,1.5,24.62,NA,57.08,01.08,41,22952,178.633.670.268.386
2012-06-04,350.625,204.604.166.666.667,832.708.333.333.333,NA,274.354.166.666.667,204.291.666.666.667,23.9,16.5,0.1,NA,0.27,11.67,21.58,NA,36.54,1,37,18253,20.270.640.442.667
2012-06-05,369.791.666.666.667,2.368.125,814.791.666.666.667,NA,337.041.666.666.667,214.229.166.666.667,25.3,15.6,0,NA,0.32,9.71,20.88,NA,48.62,1,40,20045,199.551.010.226.989
2012-06-06,3.1625,180.520.833.333.333,82.375,NA,278.645.833.333.333,224.229.166.666.667,26.2,19.5,0,NA,0.32,13.18,16.27,NA,54.12,1.13,17,9133,186.138.180.225.556
2012-06-07,233.541.666.666.667,201.708.333.333.333,798.541.666.666.667,NA,3.258.125,22.475,27,18,0,NA,0.38,14.96,21.75,NA,55.08,1.25,25,10529,2.374.394.529.395
2012-06-08,277.291.666.666.667,225.604.166.666.667,773.958.333.333.333,NA,2.779.375,219.458.333.333.333,25.4,17.8,0.1,NA,0.32,8.32,23.77,NA,45.91,1.25,11,7588,144.965.735.371.639
2012-06-09,395.625,245.895.833.333.333,706.458.333.333.333,NA,289.645.833.333.333,211.979.166.666.667,24.9,16.1,0,NA,0.3,2.83,13.62,NA,55.96,1.42,10,7785,128.452.151.573.539
2012-06-10,420.625,181.166.666.666.667,736.666.666.666.667,NA,2.534.375,227.229.166.666.667,26.3,18.9,0,NA,0.32,2.58,13.54,NA,58.08,1,35,22654,154.498.101.880.463
2012-06-11,273.958.333.333.333,140.625,727.083.333.333.333,NA,231.354.166.666.667,209.770.833.333.333,24,17.5,0,NA,0.29,3.35,9.15,NA,49.68,1,32,14961,213.889.445.892.654
2012-06-12,368.333.333.333.333,198.25,561.875,NA,301.5,205.375,27,12.9,0,NA,0.31,19.74,19.09,NA,57.04,2.17,24,11459,209.442.359.717.253
2012-06-13,3.6,174.729.166.666.667,711.458.333.333.333,NA,265.875,197.604.166.666.667,23.8,14.8,0,NA,0.32,12.14,19.67,NA,46.65,2.71,27,13733,196.606.713.755.188
2012-06-14,257.708.333.333.333,226.583.333.333.333,751.666.666.666.667,NA,2.915.625,207.583.333.333.333,25.7,16,0,NA,0.32,13.54,27.62,NA,48.33,1.83,23,13424,171.334.922.526.818
