,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,no,no2,nox,o3,so2
151,2012-02-14,279.583.333.333.333,265.083.333.333.333,566.458.333.333.333,NA,116.854.166.666.667,635.833.333.333.333,11.8,1.6,0,50,16829,297.106.185.750.787,NA,NA,NA,NA,NA
152,2012-02-15,324.583.333.333.333,290.979.166.666.667,557.708.333.333.333,NA,164.958.333.333.333,772.708.333.333.333,15.9,0,0,37,17560,210.706.150.341.686,NA,NA,NA,NA,NA
153,2012-02-16,327.291.666.666.667,257.583.333.333.333,60.625,NA,165.729.166.666.667,9.125,15.9,1.7,0,35,18097,193.402.221.362.657,NA,NA,NA,NA,NA
154,2012-02-17,263.333.333.333.333,269.729.166.666.667,720.625,NA,104.645.833.333.333,8.975,13.7,5.6,0,27,9712,278.006.589.785.832,NA,NA,NA,NA,NA
155,2012-02-18,351.041.666.666.667,2.790.625,761.458.333.333.333,NA,160.729.166.666.667,760.208.333.333.333,14.2,3.2,0,7,3015,232.172.470.978.441,NA,NA,NA,NA,NA
156,2012-02-19,248.541.666.666.667,277.333.333.333.333,764.791.666.666.667,NA,663.958.333.333.333,7.575,12.2,3.6,0,6,3016,19.893.899.204.244,NA,NA,NA,NA,NA
157,2012-02-20,294.791.666.666.667,2.488.125,534.166.666.666.667,NA,170.5,8.95,14.4,3.6,0,42,18855,222.752.585.521.082,NA,NA,NA,NA,NA
158,2012-02-21,272.708.333.333.333,265.625,60,NA,166.104.166.666.667,668.125,13.1,2.7,0,46,22066,208.465.512.553.249,NA,NA,NA,NA,NA
159,2012-02-22,327.708.333.333.333,283.666.666.666.667,46.875,NA,1.759.375,875.625,15.8,3.7,0,39,17733,21.992.894.603.282,NA,NA,NA,NA,NA
160,2012-02-23,386.666.666.666.667,285.875,344.375,NA,180.895.833.333.333,110.395.833.333.333,18.8,5.3,0,22,13146,167.351.285.562.148,NA,NA,NA,NA,NA
161,2012-02-24,282.083.333.333.333,253.75,496.041.666.666.667,NA,1.699.375,110.729.166.666.667,18.4,5.8,0,26,9576,271.512.113.617.377,NA,NA,NA,NA,NA
162,2012-02-25,2.4875,257.75,623.333.333.333.333,NA,162.916.666.666.667,103.208.333.333.333,17.4,4.8,0,NA,NA,NA,NA,NA,NA,NA,NA
163,2012-02-26,242.291.666.666.667,225.625,65,NA,176.666.666.666.667,1.239.375,20,6.7,0,11,6783,162.170.131.210.379,NA,NA,NA,NA,NA
164,2012-02-27,364.375,272.125,771.875,NA,148.604.166.666.667,10.975,16,5.9,0,38,15792,240.628.166.160.081,NA,NA,NA,NA,NA
165,2012-02-28,250.416.666.666.667,2.566.875,828.125,NA,159.375,1.019.375,16.1,6.2,0,35,13065,267.891.312.667.432,NA,NA,NA,NA,NA
166,2012-02-29,295.416.666.666.667,267.520.833.333.333,816.875,NA,183.958.333.333.333,10.6125,17,6.2,0,39,16422,237.486.298.867.373,NA,NA,NA,NA,NA
167,2012-03-01,310.416.666.666.667,259.916.666.666.667,773.541.666.666.667,NA,184.666.666.666.667,1.083.125,17,6.9,0,22,8964,245.426.149.040.607,NA,NA,NA,NA,NA
168,2012-03-02,374.166.666.666.667,262.583.333.333.333,809.791.666.666.667,NA,1.951.875,103.916.666.666.667,16.6,5.1,0.1,20,8268,241.896.468.311.563,NA,NA,NA,NA,NA
169,2012-03-03,237.708.333.333.333,242.125,811.875,NA,1.646.875,112.208.333.333.333,17,7.4,0,NA,NA,NA,NA,NA,NA,NA,NA
170,2012-03-04,306.666.666.666.667,2.764.375,683.333.333.333.333,NA,1.344.375,1.273.125,18.2,7.8,0,2,1658,120.627.261.761.158,NA,NA,NA,NA,NA
171,2012-03-05,430.833.333.333.333,241.104.166.666.667,53.75,NA,2.085.625,125.479.166.666.667,18.6,8.8,0,31,14664,211.402.073.104.201,NA,NA,NA,NA,NA
172,2012-03-06,334.583.333.333.333,221.25,482.291.666.666.667,NA,1.824.375,102.041.666.666.667,14.7,2.5,0,35,14387,243.275.178.981.025,NA,NA,NA,NA,NA
173,2012-03-07,321.875,271.520.833.333.333,536.666.666.666.667,NA,203.604.166.666.667,949.583.333.333.334,16.6,4,0,18,8476,212.364.322.793.771,NA,NA,NA,NA,NA
174,2012-03-08,297.708.333.333.333,270.145.833.333.333,620.625,NA,200.729.166.666.667,984.166.666.666.667,16.6,5.2,0,19,9148,207.695.671.184.958,NA,NA,NA,NA,NA
175,2012-03-09,343.958.333.333.333,2.360.625,52,NA,203.229.166.666.667,10.5625,16.7,5,0,21,7969,263.521.144.434.684,NA,NA,NA,NA,NA
176,2012-03-10,337.708.333.333.333,263.666.666.666.667,567.083.333.333.333,NA,210.375,1.064.375,17.8,4.3,0,17,10120,16.798.418.972.332,NA,NA,NA,NA,NA
177,2012-03-11,340.208.333.333.333,2.521.875,62.25,NA,2.123.125,118.895.833.333.333,19.1,6,0,7,2943,237.852.531.430.513,NA,NA,NA,NA,NA
178,2012-03-12,376.458.333.333.333,272.916.666.666.667,570.416.666.666.667,NA,214.5,125.520.833.333.333,19.9,7,0,19,10074,188.604.327.973,NA,NA,NA,NA,NA
179,2012-03-13,255.625,247.395.833.333.333,67.625,NA,2.141.875,1.248.125,20,7.4,0,35,11117,314.833.138.436.629,NA,NA,NA,NA,NA
180,2012-03-14,2.375,233.270.833.333.333,712.708.333.333.333,NA,213.479.166.666.667,128.854.166.666.667,20.6,7.1,0,27,12745,211.847.783.444.488,NA,NA,NA,NA,NA
181,2012-03-15,1.8,221.770.833.333.333,851.666.666.666.667,NA,213.958.333.333.333,978.958.333.333.333,15,4.4,0,18,7636,235.725.510.738.607,NA,NA,NA,NA,NA
182,2012-03-16,2.7875,213.25,69.875,NA,228.208.333.333.333,117.291.666.666.667,18.4,5.5,0,10,3439,290.782.204.129.107,NA,NA,NA,NA,NA
183,2012-03-17,305.416.666.666.667,264.125,735.833.333.333.333,NA,220.875,114.270.833.333.333,17.8,6.1,0,8,4810,166.320.166.320.166,NA,NA,NA,NA,NA
184,2012-03-18,346.041.666.666.667,258.604.166.666.667,57.375,NA,2.313.125,143.270.833.333.333,20.7,8.6,0,5,3083,162.179.695.102.173,NA,NA,NA,NA,NA
185,2012-03-19,2.9,247.541.666.666.667,617.708.333.333.333,NA,228.145.833.333.333,115.895.833.333.333,16.1,7.9,0,26,11834,219.705.932.060.166,NA,NA,NA,NA,NA
186,2012-03-20,542.708.333.333.333,167.854.166.666.667,614.791.666.666.667,NA,182.354.166.666.667,112.854.166.666.667,15.9,6.5,1.2,6,2332,257.289.879.931.389,NA,NA,NA,NA,NA
187,2012-03-21,662.708.333.333.333,889.791.666.666.667,846.458.333.333.333,NA,206.666.666.666.667,129.041.666.666.667,13.8,10.7,22.4,23,11946,192.533.065.461.242,NA,NA,NA,NA,NA
188,2012-03-22,219.583.333.333.333,263.583.333.333.333,86.375,NA,1.418.125,1.138.125,16.2,8.2,9.6,13,6160,211.038.961.038.961,NA,NA,NA,NA,NA
189,2012-03-23,234.375,255.791.666.666.667,793.541.666.666.667,NA,233.791.666.666.667,114.520.833.333.333,16.6,7.4,0,13,6144,211.588.541.666.667,NA,NA,NA,NA,NA
190,2012-03-24,241.666.666.666.667,2.435.625,76.625,NA,2.400.625,123.020.833.333.333,17.3,7.8,0,2,1263,158.353.127.474.268,NA,NA,NA,NA,NA
191,2012-03-25,348.125,270.708.333.333.333,692.083.333.333.333,NA,247.625,139.333.333.333.333,20.2,9.6,0,2,1094,182.815.356.489.945,NA,NA,NA,NA,NA
192,2012-03-26,303.125,212.875,703.125,NA,220.354.166.666.667,134.729.166.666.667,17.6,10.1,0,37,15860,233.291.298.865.069,NA,NA,NA,NA,NA
193,2012-03-27,266.041.666.666.667,251.020.833.333.333,628.333.333.333.333,NA,2.329.375,139.541.666.666.667,19.8,9.1,0,26,13413,193.841.795.273.242,NA,NA,NA,NA,NA
194,2012-03-28,288.125,255.479.166.666.667,576.458.333.333.333,NA,249.354.166.666.667,1.478.125,22.6,9.5,0,9,2684,33.532.041.728.763,NA,NA,NA,NA,NA
195,2012-03-29,277.708.333.333.333,263.625,621.041.666.666.667,NA,253.979.166.666.667,139.416.666.666.667,20.9,8.1,0,3,1852,161.987.041.036.717,NA,NA,NA,NA,NA
196,2012-03-30,324.583.333.333.333,2.640.625,580.208.333.333.333,NA,254.875,161.291.666.666.667,24.1,11.1,0,15,7595,197.498.354.180.382,NA,NA,NA,NA,NA
197,2012-03-31,211.666.666.666.667,240.583.333.333.333,732.083.333.333.333,NA,251.5,145.125,20,9.9,0,8,2749,291.014.914.514.369,NA,NA,NA,NA,NA
198,2012-04-01,240.625,2.543.125,687.291.666.666.667,NA,256.375,1.464.375,20.8,9.3,0,11,6400,171.875,NA,NA,NA,NA,NA
199,2012-04-02,246.041.666.666.667,222.229.166.666.667,755.416.666.666.667,NA,235.645.833.333.333,135.625,19.1,8.8,0,27,8219,328.507.117.654.216,NA,NA,NA,NA,NA
200,2012-04-03,1.8125,225.604.166.666.667,896.458.333.333.333,NA,737.708.333.333.333,136.645.833.333.333,16.2,11.4,7.1,28,12510,223.820.943.245.404,NA,NA,NA,NA,NA
201,2012-04-04,237.916.666.666.667,147.854.166.666.667,896.875,NA,669.166.666.666.667,130.041.666.666.667,14.5,11.2,39.9,10,6636,150.693.188.667.872,NA,NA,NA,NA,NA
202,2012-04-05,215.833.333.333.333,114.604.166.666.667,815.625,NA,827.083.333.333.333,132.541.666.666.667,14.7,11.5,2.9,7,2417,28.961.522.548.614,NA,NA,NA,NA,NA
203,2012-04-06,263.541.666.666.667,276.708.333.333.333,816.875,NA,162.104.166.666.667,125.604.166.666.667,18.2,7.5,0,10,5191,192.641.109.612.791,NA,NA,NA,NA,NA
204,2012-04-07,3.6,2.786.875,63.5,NA,2.400.625,11.925,16.8,5.9,0,NA,NA,NA,NA,NA,NA,NA,NA
205,2012-04-08,360.833.333.333.333,209.291.666.666.667,659.791.666.666.667,NA,281.104.166.666.667,14.25,20.9,9.2,0,4,2322,172.265.288.544.358,NA,NA,NA,NA,NA
206,2012-04-09,237.083.333.333.333,248,776.875,NA,184.833.333.333.333,127.291.666.666.667,17.5,7.8,0,14,7055,198.440.822.111.977,NA,NA,NA,NA,NA
207,2012-04-10,280.208.333.333.333,259.354.166.666.667,792.708.333.333.333,NA,136.25,1.303.125,18.6,8.4,0.1,19,6978,272.284.322.155.345,NA,NA,NA,NA,NA
208,2012-04-11,345.416.666.666.667,287.166.666.666.667,557.291.666.666.667,NA,282.020.833.333.333,142.354.166.666.667,19.9,7.7,0,10,5657,176.772.140.710.624,NA,NA,NA,NA,NA
209,2012-04-12,204.583.333.333.333,211.666.666.666.667,741.041.666.666.667,NA,78.625,131.520.833.333.333,16.1,9.1,0.3,17,7781,218.480.915.049.479,NA,NA,NA,NA,NA
210,2012-04-13,311.041.666.666.667,245.458.333.333.333,710.625,NA,1.433.125,129.395.833.333.333,17.7,8.7,0,15,7109,21.100.014.066.676,NA,NA,NA,NA,NA
211,2012-04-14,3.8125,2.745.625,640.625,NA,216.791.666.666.667,121.229.166.666.667,17.1,7.2,0,7,3223,21.718.895.439.032,NA,NA,NA,NA,NA
212,2012-04-15,305.416.666.666.667,284.166.666.666.667,676.875,NA,2.021.875,116.604.166.666.667,18,8.9,2.5,2,958,208.768.267.223.382,NA,NA,NA,NA,NA
213,2012-04-16,305.416.666.666.667,254.354.166.666.667,54.5,NA,2.294.375,124.354.166.666.667,18.3,6.8,0,15,7192,208.565.072.302.558,NA,NA,NA,NA,NA
214,2012-04-17,436.458.333.333.333,271,50,NA,305.5,11.9375,17.4,7,0,22,9334,23.569.745.018.213,NA,NA,NA,NA,NA
215,2012-04-18,284.166.666.666.667,207.958.333.333.333,732.708.333.333.333,NA,140.208.333.333.333,128.291.666.666.667,17.3,9.6,0.1,10,5845,171.086.398.631.309,NA,NA,NA,NA,NA
216,2012-04-19,428.958.333.333.333,225.291.666.666.667,620.833.333.333.333,NA,221.25,1.441.875,19.9,10.7,3.1,14,6258,223.713.646.532.438,NA,NA,NA,NA,NA
217,2012-04-20,401.041.666.666.667,260.75,615.208.333.333.333,NA,287.979.166.666.667,144.729.166.666.667,20.7,8.4,0,23,10235,224.719.101.123.596,NA,NA,NA,NA,NA
218,2012-04-21,361.875,2.439.375,700.833.333.333.333,NA,292.104.166.666.667,1.540.625,20.7,10.7,0.4,10,6626,150.920.615.756.112,NA,NA,NA,NA,NA
219,2012-04-22,267.083.333.333.333,136.645.833.333.333,756.041.666.666.667,NA,192.625,140.166.666.666.667,16.6,12,0.1,4,1942,205.973.223.480.947,NA,NA,NA,NA,NA
220,2012-04-23,437.291.666.666.667,209.166.666.666.667,794.166.666.666.667,NA,255.145.833.333.333,148.270.833.333.333,18.8,9.6,0,15,7514,19.962.736.225.712,NA,NA,NA,NA,NA
221,2012-04-24,372.083.333.333.333,228.708.333.333.333,502.916.666.666.667,NA,303.979.166.666.667,147.770.833.333.333,20.8,8.2,0,22,8287,265.476.046.820.321,NA,NA,NA,NA,NA
222,2012-04-25,332.291.666.666.667,237.854.166.666.667,82,NA,1.848.125,137.333.333.333.333,19.1,6.9,0,8,3812,209.863.588.667.366,NA,NA,NA,NA,NA
223,2012-04-26,207.083.333.333.333,124.291.666.666.667,784.791.666.666.667,NA,301.583.333.333.333,1.699.375,21.6,12,0,10,5555,18.001.800.180.018,NA,NA,NA,NA,NA
224,2012-04-27,342.083.333.333.333,118.5,762.708.333.333.333,NA,105.854.166.666.667,170.083.333.333.333,19.4,14.2,0,22,8735,25.186.033.199.771,NA,NA,NA,NA,NA
225,2012-04-28,501.666.666.666.667,122.75,800.208.333.333.333,NA,1.305.625,169.854.166.666.667,19.3,13.7,9.3,7,4134,169.327.527.818.094,NA,NA,NA,NA,NA
226,2012-04-29,2.6875,197.458.333.333.333,722.916.666.666.667,NA,323.729.166.666.667,146.645.833.333.333,18.5,9.7,0,1,253,395.256.916.996.047,NA,NA,NA,NA,NA
227,2012-04-30,4.925,217.25,759.583.333.333.333,NA,290.375,140.875,17.7,10.2,14.2,20,6860,291.545.189.504.373,NA,NA,NA,NA,NA
228,2012-05-01,253.541.666.666.667,245.270.833.333.333,75.25,NA,326,139.645.833.333.333,19.6,8.7,0,13,7743,167.893.581.299.238,NA,NA,NA,NA,NA
229,2012-05-02,380.625,2.511.875,764.583.333.333.333,NA,3.291.875,143.791.666.666.667,21.4,9,0,12,4267,28.122.802.906.023,NA,NA,NA,NA,NA
230,2012-05-03,430.208.333.333.333,251.520.833.333.333,791.458.333.333.333,NA,3.273.125,144.166.666.666.667,19.5,9.1,0,12,5879,204.116.346.317.401,NA,NA,NA,NA,NA
231,2012-05-04,274.583.333.333.333,251,831.458.333.333.333,NA,221.25,151.666.666.666.667,20,9.9,0,16,4910,325.865.580.448.065,NA,NA,NA,NA,NA
232,2012-05-05,444.791.666.666.667,254,705.625,NA,316.25,16.575,22.5,11.2,0,6,4083,14.695.077.149.155,NA,NA,NA,NA,NA
233,2012-05-06,276.458.333.333.333,214.854.166.666.667,752.708.333.333.333,NA,274,153.645.833.333.333,19.5,10.9,0.5,7,5450,128.440.366.972.477,NA,NA,NA,NA,NA
234,2012-05-07,318.125,254,726.041.666.666.667,NA,315.166.666.666.667,1.631.875,21.5,10.2,0.3,26,10981,236.772.607.230.671,NA,NA,NA,NA,NA
235,2012-05-08,360.208.333.333.333,2.268.125,771.041.666.666.667,NA,2.463.125,172.645.833.333.333,23.2,10.6,0,22,8486,259.250.530.285.176,NA,NA,NA,NA,NA
236,2012-05-09,244.791.666.666.667,157,830.208.333.333.333,NA,320.791.666.666.667,170.395.833.333.333,20.9,12.9,0,16,6903,23.178.328.263.074,NA,NA,NA,NA,NA
237,2012-05-10,2.7,248.5,640.208.333.333.333,NA,332.979.166.666.667,190.395.833.333.333,25.3,13.2,0,9,2019,445.765.230.312.036,NA,NA,NA,NA,NA
238,2012-05-11,4.3125,248.479.166.666.667,538.958.333.333.333,NA,336.083.333.333.333,2.015.625,26.1,14.3,0,15,6401,234.338.384.627.402,NA,NA,NA,NA,NA
239,2012-05-12,269.583.333.333.333,214.479.166.666.667,672.083.333.333.333,NA,3.014.375,203.854.166.666.667,26.2,14.2,0,2,1457,137.268.359.643.102,NA,NA,NA,NA,NA
240,2012-05-13,250.833.333.333.333,143.291.666.666.667,785.625,NA,287.916.666.666.667,192.270.833.333.333,22.3,16.1,0.3,2,974,205.338.809.034.908,NA,NA,NA,NA,NA
241,2012-05-14,396.458.333.333.333,227.270.833.333.333,70.25,NA,331.604.166.666.667,186.333.333.333.333,21.8,14,0,21,8311,25.267.717.482.854,NA,NA,NA,NA,NA
242,2012-05-15,293.541.666.666.667,186.354.166.666.667,672.083.333.333.333,NA,3.309.375,1.906.875,23.3,14.6,0,19,7088,268.058.690.744.921,NA,NA,NA,NA,NA
243,2012-05-16,3,2.269.375,68.875,NA,197.916.666.666.667,162.458.333.333.333,19.8,11.3,0.6,17,4325,393.063.583.815.029,NA,NA,NA,NA,NA
244,2012-05-17,237.708.333.333.333,258.833.333.333.333,818.333.333.333.333,NA,164.708.333.333.333,156.166.666.666.667,20.7,11.3,0,8,5502,145.401.672.119.229,NA,NA,NA,NA,NA
245,2012-05-18,3.875,106.020.833.333.333,813.541.666.666.667,NA,179.458.333.333.333,169.333.333.333.333,19.7,13,0,11,1777,619.020.821.609.454,NA,NA,NA,NA,NA
246,2012-05-19,2.8125,129.291.666.666.667,769.375,NA,1.816.875,176.604.166.666.667,21.4,14.7,0,8,4060,197.044.334.975.369,NA,NA,NA,NA,NA
247,2012-05-20,235.208.333.333.333,2.318.125,836.666.666.666.667,NA,228.291.666.666.667,16.15,21.4,11.9,22.7,5,3099,16.134.236.850.597,NA,NA,NA,NA,NA
248,2012-05-21,408.541.666.666.667,3.093.125,60.25,NA,150.541.666.666.667,15.45,20.6,11.1,0,23,8949,2.570.119.566.432,NA,NA,NA,NA,NA
249,2012-05-22,317.708.333.333.333,268,578.333.333.333.333,NA,224.104.166.666.667,185.125,25.3,12.9,0,14,6583,212.668.995.898.527,NA,NA,NA,NA,NA
250,2012-05-23,320.208.333.333.333,249,621.666.666.666.667,NA,339.229.166.666.667,194.020.833.333.333,25.9,12.7,0,14,6780,206.489.675.516.224,NA,NA,NA,NA,NA
251,2012-05-24,344.375,2.460.625,640.625,NA,3.408.125,190.666.666.666.667,24.9,12.3,0,31,11618,266.827.336.891.031,NA,NA,NA,NA,NA
252,2012-05-25,432.291.666.666.667,247.520.833.333.333,608.958.333.333.333,NA,345.520.833.333.333,206.541.666.666.667,26.4,15,0,13,7029,184.948.072.272.016,NA,NA,NA,NA,NA
253,2012-05-26,273.125,232.583.333.333.333,79.5,NA,2.629.375,1.916.875,24.2,13.8,0,2,1842,1.085.776.330.076,NA,NA,NA,NA,NA
254,2012-05-27,2.2875,192.375,730.625,NA,336.083.333.333.333,202.458.333.333.333,25,14.8,0,2,1842,1.085.776.330.076,NA,NA,NA,NA,NA
255,2012-05-28,243.333.333.333.333,254.75,630.833.333.333.333,NA,291.479.166.666.667,216.145.833.333.333,27.5,15.4,0,9,4459,201.838.977.349.181,NA,NA,NA,NA,NA
256,2012-05-29,354.375,251.541.666.666.667,637.291.666.666.667,NA,3.283.125,219.104.166.666.667,28.1,16.4,0,26,7958,326.715.255.089.218,NA,NA,NA,NA,NA
257,2012-05-30,332.916.666.666.667,2.476.875,640.208.333.333.333,NA,339.291.666.666.667,220.208.333.333.333,28.4,16.2,0,12,6362,188.619.930.839.359,NA,NA,NA,NA,NA
258,2012-05-31,299.583.333.333.333,243.979.166.666.667,63.125,NA,3.365.625,2.248.125,28.3,16.3,0,20,8337,239.894.446.443.565,NA,NA,NA,NA,NA
259,2012-06-01,343.333.333.333.333,246.25,595.625,NA,340.166.666.666.667,220.770.833.333.333,27.5,16.5,0,12,5239,229.051.345.676.656,NA,NA,NA,NA,NA
260,2012-06-02,344.375,2.378.125,623.125,NA,338,2.243.125,28.1,16.5,0,9,3478,258.769.407.705.578,NA,NA,NA,NA,NA
261,2012-06-03,300.416.666.666.667,184.125,771.041.666.666.667,NA,187.020.833.333.333,209.125,24.7,17.6,14,13,6755,192.450.037.009.622,NA,NA,NA,NA,NA
262,2012-06-04,350.625,204.604.166.666.667,832.708.333.333.333,NA,274.354.166.666.667,204.291.666.666.667,23.9,16.5,0.1,13,5959,218.157.408.961.235,NA,NA,NA,NA,NA
263,2012-06-05,369.791.666.666.667,2.368.125,814.791.666.666.667,NA,337.041.666.666.667,214.229.166.666.667,25.3,15.6,0,21,7320,286.885.245.901.639,NA,NA,NA,NA,NA
264,2012-06-06,3.1625,180.520.833.333.333,82.375,NA,278.645.833.333.333,224.229.166.666.667,26.2,19.5,0,16,7005,228.408.279.800.143,NA,NA,NA,NA,NA
265,2012-06-07,233.541.666.666.667,201.708.333.333.333,798.541.666.666.667,NA,3.258.125,22.475,27,18,0,4,3106,128.783.000.643.915,NA,NA,NA,NA,NA
266,2012-06-08,277.291.666.666.667,225.604.166.666.667,773.958.333.333.333,NA,2.779.375,219.458.333.333.333,25.4,17.8,0.1,15,5613,267.236.771.779.797,NA,NA,NA,NA,NA
267,2012-06-09,395.625,245.895.833.333.333,706.458.333.333.333,NA,289.645.833.333.333,211.979.166.666.667,24.9,16.1,0,3,1842,162.866.449.511.401,NA,NA,NA,NA,NA
268,2012-06-10,420.625,181.166.666.666.667,736.666.666.666.667,NA,2.534.375,227.229.166.666.667,26.3,18.9,0,5,3625,137.931.034.482.759,NA,NA,NA,NA,NA
269,2012-06-11,273.958.333.333.333,140.625,727.083.333.333.333,NA,231.354.166.666.667,209.770.833.333.333,24,17.5,0,14,6684,209.455.415.918.612,NA,NA,NA,NA,NA
270,2012-06-12,368.333.333.333.333,198.25,561.875,NA,301.5,205.375,27,12.9,0,15,4003,374.718.960.779.415,NA,NA,NA,NA,NA
271,2012-06-13,3.6,174.729.166.666.667,711.458.333.333.333,NA,265.875,197.604.166.666.667,23.8,14.8,0,5,1935,258.397.932.816.537,NA,NA,NA,NA,NA
272,2012-06-14,257.708.333.333.333,226.583.333.333.333,751.666.666.666.667,NA,2.915.625,207.583.333.333.333,25.7,16,0,10,4503,222.074.172.773.706,NA,NA,NA,NA,NA
273,2012-06-15,307.708.333.333.333,243.208.333.333.333,692.083.333.333.333,NA,354.479.166.666.667,211.104.166.666.667,26.6,15.4,0,12,4490,267.260.579.064.588,NA,NA,NA,NA,NA
274,2012-06-16,363.125,244.229.166.666.667,613.958.333.333.333,NA,354.791.666.666.667,216.145.833.333.333,27.5,15.1,0,4,2068,193.423.597.678.917,NA,NA,NA,NA,NA
275,2012-06-17,213.333.333.333.333,216.083.333.333.333,70.625,NA,3.449.375,212.583.333.333.333,26.5,14.6,0,2,958,208.768.267.223.382,NA,NA,NA,NA,NA
276,2012-06-18,313.333.333.333.333,166.479.166.666.667,696.458.333.333.333,NA,317.770.833.333.333,220.895.833.333.333,26.9,16,0,13,3113,417.603.597.815.612,NA,NA,NA,NA,NA
277,2012-06-19,250.833.333.333.333,142.125,633.958.333.333.333,NA,1.865.625,2.310.625,28.7,17.4,0,14,7261,192.810.907.588.486,NA,NA,NA,NA,NA
278,2012-06-20,335.208.333.333.333,211.145.833.333.333,642.291.666.666.667,NA,335.208.333.333.333,244.979.166.666.667,29,19.1,0,12,6003,199.900.049.975.012,NA,NA,NA,NA,NA
279,2012-06-21,376.666.666.666.667,211.041.666.666.667,683.333.333.333.333,NA,342.5,250.666.666.666.667,30.8,18.1,0,20,9509,210.327.058.576.086,NA,NA,NA,NA,NA
280,2012-06-22,236.875,211.375,699.166.666.666.667,NA,339.479.166.666.667,227.104.166.666.667,27.1,17.8,0,7,4095,170.940.170.940.171,NA,NA,NA,NA,NA
281,2012-06-23,298.958.333.333.333,238.645.833.333.333,637.083.333.333.333,NA,337.270.833.333.333,225.145.833.333.333,27,17.8,0,3,1384,216.763.005.780.347,NA,NA,NA,NA,NA
282,2012-06-24,247.708.333.333.333,229.208.333.333.333,616.041.666.666.667,NA,335.541.666.666.667,237.291.666.666.667,30,17.8,0,5,4146,120.598.166.907.863,NA,NA,NA,NA,NA
283,2012-06-25,267.916.666.666.667,236.229.166.666.667,637.291.666.666.667,NA,339.5,246.979.166.666.667,29.8,19.1,0,9,2708,332.348.596.750.369,NA,NA,NA,NA,NA
284,2012-06-26,305.625,242.583.333.333.333,621.041.666.666.667,NA,3.380.625,250.541.666.666.667,30.1,19.5,0,13,5398,240.829.937.013.709,NA,NA,NA,NA,NA
285,2012-06-27,357.708.333.333.333,235.458.333.333.333,580.833.333.333.333,NA,326.5,259.458.333.333.333,31.1,20,0,10,4334,230.733.733.271.804,NA,NA,NA,NA,NA
286,2012-06-28,285.833.333.333.333,201.916.666.666.667,768.333.333.333.333,NA,321.625,259.125,30.2,21.5,1.2,13,5431,239.366.599.153.011,NA,NA,NA,NA,NA
287,2012-06-29,216.041.666.666.667,185,773.125,NA,304.604.166.666.667,258.229.166.666.667,30.9,20.2,0,19,6912,274.884.259.259.259,NA,NA,NA,NA,NA
288,2012-06-30,300.833.333.333.333,101.041.666.666.667,816.666.666.666.667,NA,3.044.375,246.354.166.666.667,27.5,22.5,0,9,4008,224.550.898.203.593,NA,NA,NA,NA,NA
289,2012-07-01,276.458.333.333.333,281.208.333.333.333,798.541.666.666.667,NA,904.166.666.666.667,201.208.333.333.333,25.5,15.6,25.2,NA,NA,NA,NA,NA,NA,NA,NA
290,2012-07-02,356.666.666.666.667,268.708.333.333.333,707.916.666.666.667,NA,342.395.833.333.333,201.895.833.333.333,24.4,15.2,0.1,11,5535,19.873.532.068.654,NA,NA,NA,NA,NA
291,2012-07-03,3.95,250.854.166.666.667,790.208.333.333.333,NA,338.333.333.333.333,21.925,26.1,17.2,0,15,6619,226.620.335.398.096,NA,NA,NA,NA,NA
292,2012-07-04,267.083.333.333.333,2.525.625,786.041.666.666.667,NA,320.5,231.604.166.666.667,27,19.3,0,21,10592,198.262.839.879.154,NA,NA,NA,NA,NA
293,2012-07-05,275.625,149.916.666.666.667,800.416.666.666.667,NA,244.5,232.145.833.333.333,26.4,19.1,0,9,3432,262.237.762.237.762,NA,NA,NA,NA,NA
294,2012-07-06,272.083.333.333.333,200.770.833.333.333,686.875,NA,338.791.666.666.667,227.791.666.666.667,26.9,18.7,0,5,2335,214.132.762.312.634,NA,NA,NA,NA,NA
295,2012-07-07,231.666.666.666.667,2.351.875,754.375,NA,2.699.375,229.875,27.4,18.1,0,2,1144,174.825.174.825.175,NA,NA,NA,NA,NA
296,2012-07-08,277.708.333.333.333,178,75.375,NA,300.083.333.333.333,229.125,26.6,19.8,0,2,1952,102.459.016.393.443,NA,NA,NA,NA,NA
297,2012-07-09,336.875,248.083.333.333.333,705.208.333.333.333,NA,340.75,2.341.875,28.2,18,0,14,5290,264.650.283.553.875,NA,NA,NA,NA,NA
298,2012-07-10,308.958.333.333.333,230.041.666.666.667,791.875,NA,280.416.666.666.667,244.229.166.666.667,28.9,19,0,14,6311,221.834.891.459.357,NA,NA,NA,NA,NA
299,2012-07-11,276.666.666.666.667,151.875,73.625,NA,3.200.625,243.104.166.666.667,27.7,19.6,0,4,2756,145.137.880.986.938,NA,NA,NA,NA,NA
