date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,c6h6,co,no,no2,nox,o3,so2,casos_total,poblacio_total,incidencia_1000
2012-02-01,308.125,220.625,845.208.333.333.333,NA,12.3125,515.208.333.333.333,7.7,3.3,5.5,NA,0.25,21.42,30.62,NA,15.17,1.38,23,14780,155.615.696.887.686
2012-02-02,294.166.666.666.667,277.104.166.666.667,804.583.333.333.333,NA,367.291.666.666.667,311.458.333.333.333,4.4,2,0.2,NA,0.28,12,21.46,NA,35.75,01.08,43,23952,179.525.718.102.872
2012-02-03,425.208.333.333.333,299.416.666.666.667,534.166.666.666.667,NA,131.875,178.125,5.4,-0.8,0,NA,0.4,7.92,16.29,NA,54.67,1.92,40,20116,198.846.689.202.625
2012-02-04,382.291.666.666.667,295.708.333.333.333,309.166.666.666.667,NA,147.5,222.083.333.333.333,7.6,-0.9,0,NA,0.48,8,11.42,NA,77.83,2.96,29,19861,146.014.802.880.016
2012-02-05,263.125,300.5,533.333.333.333.333,NA,565.208.333.333.333,201.875,6.8,-4.3,0,NA,0.5,5.5,22.29,NA,54.25,4.5,3,3147,953.288.846.520.496
2012-02-06,291.458.333.333.333,260.708.333.333.333,508.541.666.666.667,NA,1.468.125,499.375,13.9,-1.2,0,NA,0.49,20.71,26.46,NA,33.92,4.46,59,29187,202.144.790.488.916
2012-02-07,272.916.666.666.667,246.854.166.666.667,287.916.666.666.667,NA,153.479.166.666.667,5.6875,13.2,-2.2,0,NA,0.35,13.21,18.75,NA,59.68,3.95,50,30280,165.125.495.376.486
2012-02-08,336.041.666.666.667,321.875,288.333.333.333.333,NA,111.520.833.333.333,352.291.666.666.667,8.6,-2.5,0,NA,0.3,9.62,19.42,NA,63.42,3.21,44,28687,153.379.579.600.516
2012-02-09,494.375,3.254.375,437.083.333.333.333,NA,148.604.166.666.667,524.791.666.666.667,11.6,0,0,NA,0.33,8.54,20.12,NA,52.25,2.88,48,23540,203.908.241.291.419
2012-02-10,453.333.333.333.333,283.833.333.333.333,550.208.333.333.333,NA,149.270.833.333.333,625.833.333.333.333,11.9,2,0,NA,0.26,6.62,15.75,NA,64.58,2.67,40,19791,202.112.071.143.449
2012-02-11,402.916.666.666.667,241.791.666.666.667,374.375,NA,167.729.166.666.667,516.458.333.333.333,10.6,0.3,0,NA,0.24,6.75,9.17,NA,88.83,2.88,12,7168,167.410.714.285.714
2012-02-12,309.583.333.333.333,2.400.625,535.625,NA,152.708.333.333.333,3.0625,7.4,-1.2,0.2,NA,0.22,5.38,14.29,NA,71.17,3.62,17,10757,158.036.627.312.448
2012-02-13,351.458.333.333.333,269.166.666.666.667,498.541.666.666.667,NA,156.604.166.666.667,3.4125,10.2,-2.7,0,NA,0.33,10.83,23.33,NA,63.83,4.54,57,31796,179.267.832.431.752
2012-02-14,279.583.333.333.333,265.083.333.333.333,566.458.333.333.333,NA,116.854.166.666.667,635.833.333.333.333,11.8,1.6,0,NA,0.26,10.38,21.04,NA,56.46,4.46,56,32004,174.978.127.734.033
2012-02-15,324.583.333.333.333,290.979.166.666.667,557.708.333.333.333,NA,164.958.333.333.333,772.708.333.333.333,15.9,0,0,NA,0.25,11.59,27.27,NA,43.38,3.41,61,35981,169.533.920.680.359
2012-02-16,327.291.666.666.667,257.583.333.333.333,60.625,NA,165.729.166.666.667,9.125,15.9,1.7,0,NA,0.28,17,30.42,NA,41.96,3.83,60,32675,18.362.662.586.075
2012-02-17,263.333.333.333.333,269.729.166.666.667,720.625,NA,104.645.833.333.333,8.975,13.7,5.6,0,NA,0.21,7.38,21.29,NA,52.08,2.71,39,24127,161.644.630.496.954
2012-02-18,351.041.666.666.667,2.790.625,761.458.333.333.333,NA,160.729.166.666.667,760.208.333.333.333,14.2,3.2,0,NA,0.21,5.83,14,NA,57.5,3.62,11,7742,142.082.149.315.422
2012-02-19,248.541.666.666.667,277.333.333.333.333,764.791.666.666.667,NA,663.958.333.333.333,7.575,12.2,3.6,0,NA,0.2,4.79,14.5,NA,52.92,2.54,1,637,156.985.871.271.586
2012-02-20,294.791.666.666.667,2.488.125,534.166.666.666.667,NA,170.5,8.95,14.4,3.6,0,NA,0.25,7.12,20.58,NA,49.4,1.96,59,32946,179.080.920.293.814
2012-02-21,272.708.333.333.333,265.625,60,NA,166.104.166.666.667,668.125,13.1,2.7,0,NA,0.32,5.11,24.81,NA,53.04,3.14,65,37301,17.425.806.278.652
2012-02-22,327.708.333.333.333,283.666.666.666.667,46.875,NA,1.759.375,875.625,15.8,3.7,0,NA,0.38,15.08,35.12,NA,49.71,3.31,30,17526,171.174.255.391.989
2012-02-23,386.666.666.666.667,285.875,344.375,NA,180.895.833.333.333,110.395.833.333.333,18.8,5.3,0,NA,0.4,21.33,38.12,NA,49.96,5,54,29661,182.057.246.889.855
2012-02-24,282.083.333.333.333,253.75,496.041.666.666.667,NA,1.699.375,110.729.166.666.667,18.4,5.8,0,NA,0.41,16.61,40.26,NA,37.17,4.83,27,12172,221.820.571.804.141
2012-02-25,2.4875,257.75,623.333.333.333.333,NA,162.916.666.666.667,103.208.333.333.333,17.4,4.8,0,NA,0.33,7.38,33.88,NA,43.88,5.25,14,6643,210.748.155.953.635
2012-02-26,242.291.666.666.667,225.625,65,NA,176.666.666.666.667,1.239.375,20,6.7,0,NA,0.29,3.79,26.71,NA,51.29,5.96,7,4706,148.746.281.342.966
2012-02-27,364.375,272.125,771.875,NA,148.604.166.666.667,10.975,16,5.9,0,NA,0.22,08.08,20.79,NA,55.71,4.33,58,36776,157.711.551.011.529
2012-02-28,250.416.666.666.667,2.566.875,828.125,NA,159.375,1.019.375,16.1,6.2,0,NA,0.27,10.17,21.92,NA,40.83,3.96,32,22316,143.394.873.633.268
2012-02-29,295.416.666.666.667,267.520.833.333.333,816.875,NA,183.958.333.333.333,10.6125,17,6.2,0,NA,0.29,10,27.71,NA,45.36,4.67,36,22582,159.419.006.288.194
2012-03-01,310.416.666.666.667,259.916.666.666.667,773.541.666.666.667,NA,184.666.666.666.667,1.083.125,17,6.9,0,NA,0.31,12.75,31.62,NA,38.25,6.46,39,20285,192.260.290.855.312
2012-03-02,374.166.666.666.667,262.583.333.333.333,809.791.666.666.667,NA,1.951.875,103.916.666.666.667,16.6,5.1,0.1,NA,0.26,14,22.79,NA,58.5,4.71,22,13602,161.740.920.452.875
2012-03-03,237.708.333.333.333,242.125,811.875,NA,1.646.875,112.208.333.333.333,17,7.4,0,NA,0.21,4.58,20.33,NA,65.79,3.58,6,3643,164.699.423.552.018
2012-03-04,306.666.666.666.667,2.764.375,683.333.333.333.333,NA,1.344.375,1.273.125,18.2,7.8,0,NA,0.22,4.67,15.79,NA,46.46,4.25,4,3187,125.509.883.903.357
2012-03-05,430.833.333.333.333,241.104.166.666.667,53.75,NA,2.085.625,125.479.166.666.667,18.6,8.8,0,NA,0.22,5.35,14.48,NA,68.43,2.73,43,25459,168.899.014.101.104
2012-03-06,334.583.333.333.333,221.25,482.291.666.666.667,NA,1.824.375,102.041.666.666.667,14.7,2.5,0,NA,0.34,9.42,22.62,NA,67.21,1.29,22,13878,158.524.283.037.902
2012-03-07,321.875,271.520.833.333.333,536.666.666.666.667,NA,203.604.166.666.667,949.583.333.333.334,16.6,4,0,NA,0.38,6.25,15.25,NA,68.62,1.25,28,14238,196.656.833.824.975
2012-03-08,297.708.333.333.333,270.145.833.333.333,620.625,NA,200.729.166.666.667,984.166.666.666.667,16.6,5.2,0,NA,0.37,5.5,17,NA,69.33,2.12,22,12209,180.194.938.160.373
2012-03-09,343.958.333.333.333,2.360.625,52,NA,203.229.166.666.667,10.5625,16.7,5,0,NA,0.33,5.75,21.71,NA,59.33,1.71,28,16680,167.865.707.434.053
2012-03-10,337.708.333.333.333,263.666.666.666.667,567.083.333.333.333,NA,210.375,1.064.375,17.8,4.3,0,NA,0.33,6,22.25,NA,71.12,3.25,11,8186,134.375.763.498.656
2012-03-11,340.208.333.333.333,2.521.875,62.25,NA,2.123.125,118.895.833.333.333,19.1,6,0,NA,0.32,5.58,17.92,NA,58.04,3.25,6,3192,18.796.992.481.203
2012-03-12,376.458.333.333.333,272.916.666.666.667,570.416.666.666.667,NA,214.5,125.520.833.333.333,19.9,7,0,NA,0.32,08.05,25.45,NA,46.3,3.75,46,22065,208.474.960.344.437
2012-03-13,255.625,247.395.833.333.333,67.625,NA,2.141.875,1.248.125,20,7.4,0,NA,0.3,8.88,30.42,NA,48.58,4.12,21,11987,175.189.788.938.016
2012-03-14,2.375,233.270.833.333.333,712.708.333.333.333,NA,213.479.166.666.667,128.854.166.666.667,20.6,7.1,0,NA,0.34,9.88,40.33,NA,46.21,04.08,21,13742,152.816.183.961.578
2012-03-15,1.8,221.770.833.333.333,851.666.666.666.667,NA,213.958.333.333.333,978.958.333.333.333,15,4.4,0,NA,0.28,12.6,34.1,NA,45.42,4.12,30,18904,158.696.572.154.041
2012-03-16,2.7875,213.25,69.875,NA,228.208.333.333.333,117.291.666.666.667,18.4,5.5,0,NA,0.23,19.33,33,NA,46.17,5,22,14677,149.894.392.587.041
2012-03-17,305.416.666.666.667,264.125,735.833.333.333.333,NA,220.875,114.270.833.333.333,17.8,6.1,0,NA,0.22,15.38,15.58,NA,65,4.75,2,691,289.435.600.578.871
2012-03-18,346.041.666.666.667,258.604.166.666.667,57.375,NA,2.313.125,143.270.833.333.333,20.7,8.6,0,NA,0.2,14.04,8.38,NA,61.17,4.21,9,4364,206.232.813.932.172
2012-03-19,2.9,247.541.666.666.667,617.708.333.333.333,NA,228.145.833.333.333,115.895.833.333.333,16.1,7.9,0,NA,0.2,9.45,10.32,NA,76,4.62,44,22928,191.905.094.207.955
2012-03-20,542.708.333.333.333,167.854.166.666.667,614.791.666.666.667,NA,182.354.166.666.667,112.854.166.666.667,15.9,6.5,1.2,NA,0.2,2.74,15.83,NA,74.43,3.81,30,17022,176.242.509.693.338
2012-03-21,662.708.333.333.333,889.791.666.666.667,846.458.333.333.333,NA,206.666.666.666.667,129.041.666.666.667,13.8,10.7,22.4,NA,0.2,1.5,22,NA,69.96,1,24,9565,250.914.793.518.034
2012-03-22,219.583.333.333.333,263.583.333.333.333,86.375,NA,1.418.125,1.138.125,16.2,8.2,9.6,NA,0.23,4.12,18.17,NA,68.25,1,21,13915,150.916.277.398.491
2012-03-23,234.375,255.791.666.666.667,793.541.666.666.667,NA,233.791.666.666.667,114.520.833.333.333,16.6,7.4,0,NA,0.27,4.58,19.88,NA,53.5,1.58,26,14588,17.822.868.110.776
2012-03-24,241.666.666.666.667,2.435.625,76.625,NA,2.400.625,123.020.833.333.333,17.3,7.8,0,NA,0.25,2.21,17.71,NA,63.46,1.33,4,2478,161.420.500.403.551
2012-03-25,348.125,270.708.333.333.333,692.083.333.333.333,NA,247.625,139.333.333.333.333,20.2,9.6,0,NA,0.23,2.14,12.5,NA,67.45,1.45,8,6410,124.804.992.199.688
2012-03-26,303.125,212.875,703.125,NA,220.354.166.666.667,134.729.166.666.667,17.6,10.1,0,NA,0.26,5.54,24.62,NA,64.79,2.17,34,17641,192.732.838.274.474
2012-03-27,266.041.666.666.667,251.020.833.333.333,628.333.333.333.333,NA,2.329.375,139.541.666.666.667,19.8,9.1,0,NA,0.22,3.29,19.71,NA,94.08,2.29,10,7349,13.607.293.509.321
2012-03-28,288.125,255.479.166.666.667,576.458.333.333.333,NA,249.354.166.666.667,1.478.125,22.6,9.5,0,NA,0.24,8.58,26.58,NA,90.33,2,14,7236,193.477.059.148.701
2012-03-29,277.708.333.333.333,263.625,621.041.666.666.667,NA,253.979.166.666.667,139.416.666.666.667,20.9,8.1,0,NA,0.28,3.58,22.75,NA,80.88,2.5,11,5627,195.486.049.404.656
2012-03-30,324.583.333.333.333,2.640.625,580.208.333.333.333,NA,254.875,161.291.666.666.667,24.1,11.1,0,NA,0.25,7,32.62,NA,73.05,2,5,4013,124.595.066.035.385
2012-03-31,211.666.666.666.667,240.583.333.333.333,732.083.333.333.333,NA,251.5,145.125,20,9.9,0,NA,0.2,2.5,20.42,NA,73.92,2.5,6,3278,183.038.438.071.995
2012-04-01,240.625,2.543.125,687.291.666.666.667,NA,256.375,1.464.375,20.8,9.3,0,NA,0.21,02.08,18.08,NA,74.33,1.58,3,2464,121.753.246.753.247
2012-04-02,246.041.666.666.667,222.229.166.666.667,755.416.666.666.667,NA,235.645.833.333.333,135.625,19.1,8.8,0,NA,0.21,7.25,23.71,NA,62.42,02.04,20,10607,188.554.728.009.805
2012-04-03,1.8125,225.604.166.666.667,896.458.333.333.333,NA,737.708.333.333.333,136.645.833.333.333,16.2,11.4,7.1,NA,0.2,6.5,30.75,NA,39.12,01.04,17,11287,150.615.752.635.776
2012-04-04,237.916.666.666.667,147.854.166.666.667,896.875,NA,669.166.666.666.667,130.041.666.666.667,14.5,11.2,39.9,NA,0.21,3.58,26.67,NA,44.29,1,10,6611,151.263.046.437.755
2012-04-05,215.833.333.333.333,114.604.166.666.667,815.625,NA,827.083.333.333.333,132.541.666.666.667,14.7,11.5,2.9,NA,0.24,3.45,25.27,NA,39.08,1,10,5161,193.760.899.050.572
2012-04-06,263.541.666.666.667,276.708.333.333.333,816.875,NA,162.104.166.666.667,125.604.166.666.667,18.2,7.5,0,NA,0.22,2.42,8.88,NA,56.33,1.12,3,1977,151.745.068.285.281
2012-04-07,3.6,2.786.875,63.5,NA,2.400.625,11.925,16.8,5.9,0,NA,0.22,1.79,6.54,NA,79.92,1.33,14,11525,121.475.054.229.935
2012-04-08,360.833.333.333.333,209.291.666.666.667,659.791.666.666.667,NA,281.104.166.666.667,14.25,20.9,9.2,0,NA,0.26,2.29,10.92,NA,72.79,1.79,10,6202,161.238.310.222.509
2012-04-09,237.083.333.333.333,248,776.875,NA,184.833.333.333.333,127.291.666.666.667,17.5,7.8,0,NA,0.22,1.62,8.17,NA,70.96,1.38,10,5635,177.462.289.263.532
2012-04-10,280.208.333.333.333,259.354.166.666.667,792.708.333.333.333,NA,136.25,1.303.125,18.6,8.4,0.1,NA,0.28,8.17,19.71,NA,59.5,1.58,17,8935,190.263.010.632.345
2012-04-11,345.416.666.666.667,287.166.666.666.667,557.291.666.666.667,NA,282.020.833.333.333,142.354.166.666.667,19.9,7.7,0,NA,0.22,3.12,10.75,NA,78.83,1.5,10,8289,120.641.814.452.889
2012-04-12,204.583.333.333.333,211.666.666.666.667,741.041.666.666.667,NA,78.625,131.520.833.333.333,16.1,9.1,0.3,NA,0.33,9.58,38.96,NA,38.33,5.46,30,17240,174.013.921.113.689
2012-04-13,311.041.666.666.667,245.458.333.333.333,710.625,NA,1.433.125,129.395.833.333.333,17.7,8.7,0,NA,0.21,3.58,17.04,NA,57.04,2.79,7,3505,199.714.693.295.292
2012-04-14,3.8125,2.745.625,640.625,NA,216.791.666.666.667,121.229.166.666.667,17.1,7.2,0,NA,0.2,3.38,10.17,NA,66.17,1.75,12,7107,168.847.615.027.438
2012-04-15,305.416.666.666.667,284.166.666.666.667,676.875,NA,2.021.875,116.604.166.666.667,18,8.9,2.5,NA,0.21,2.5,8.71,NA,64.71,1.29,2,1274,156.985.871.271.586
2012-04-16,305.416.666.666.667,254.354.166.666.667,54.5,NA,2.294.375,124.354.166.666.667,18.3,6.8,0,NA,0.24,2.71,10.79,NA,91.38,1.38,25,10074,248.163.589.438.158
2012-04-17,436.458.333.333.333,271,50,NA,305.5,11.9375,17.4,7,0,NA,0.22,2.38,8.71,NA,98.25,2,20,11112,179.985.601.151.908
2012-04-18,284.166.666.666.667,207.958.333.333.333,732.708.333.333.333,NA,140.208.333.333.333,128.291.666.666.667,17.3,9.6,0.1,NA,0.23,6.32,23.05,NA,74.96,1.96,23,14882,15.454.911.974.197
2012-04-19,428.958.333.333.333,225.291.666.666.667,620.833.333.333.333,NA,221.25,1.441.875,19.9,10.7,3.1,NA,0.21,2.83,13.08,NA,81.21,01.04,13,5477,237.356.216.907.066
2012-04-20,401.041.666.666.667,260.75,615.208.333.333.333,NA,287.979.166.666.667,144.729.166.666.667,20.7,8.4,0,NA,0.2,3.38,13.96,NA,75.67,1.17,24,14378,166.921.685.909.028
2012-04-21,361.875,2.439.375,700.833.333.333.333,NA,292.104.166.666.667,1.540.625,20.7,10.7,0.4,NA,0.2,03.08,13.5,NA,76.25,1.58,2,424,471.698.113.207.547
2012-04-22,267.083.333.333.333,136.645.833.333.333,756.041.666.666.667,NA,192.625,140.166.666.666.667,16.6,12,0.1,NA,0.21,1.67,6.58,NA,74.12,1,11,7141,154.040.050.413.107
2012-04-23,437.291.666.666.667,209.166.666.666.667,794.166.666.666.667,NA,255.145.833.333.333,148.270.833.333.333,18.8,9.6,0,NA,0.2,2.83,8.83,NA,68.45,1.52,34,12206,278.551.532.033.426
2012-04-24,372.083.333.333.333,228.708.333.333.333,502.916.666.666.667,NA,303.979.166.666.667,147.770.833.333.333,20.8,8.2,0,NA,0.2,2.83,12.29,NA,90.04,1.61,24,12582,190.748.688.602.766
2012-04-25,332.291.666.666.667,237.854.166.666.667,82,NA,1.848.125,137.333.333.333.333,19.1,6.9,0,NA,0.2,1.46,8.58,NA,97.33,1,28,16019,174.792.433.984.643
2012-04-26,207.083.333.333.333,124.291.666.666.667,784.791.666.666.667,NA,301.583.333.333.333,1.699.375,21.6,12,0,NA,0.2,2.67,15.83,NA,71.79,1.67,29,15295,189.604.445.897.352
2012-04-27,342.083.333.333.333,118.5,762.708.333.333.333,NA,105.854.166.666.667,170.083.333.333.333,19.4,14.2,0,NA,0.2,4.33,35.12,NA,61.12,2.46,16,7225,221.453.287.197.232
2012-04-28,501.666.666.666.667,122.75,800.208.333.333.333,NA,1.305.625,169.854.166.666.667,19.3,13.7,9.3,NA,0.2,1.12,12.21,NA,93.12,1,2,877,228.050.171.037.628
2012-04-29,2.6875,197.458.333.333.333,722.916.666.666.667,NA,323.729.166.666.667,146.645.833.333.333,18.5,9.7,0,NA,0.2,1.33,3.75,NA,86.25,1,7,3698,189.291.508.923.743
2012-04-30,4.925,217.25,759.583.333.333.333,NA,290.375,140.875,17.7,10.2,14.2,NA,0.2,1.42,5.92,NA,95.79,1,20,12876,155.327.741.534.638
2012-05-01,253.541.666.666.667,245.270.833.333.333,75.25,NA,326,139.645.833.333.333,19.6,8.7,0,NA,0.2,1.5,4.96,NA,80.96,01.04,NA,NA,NA
2012-05-02,380.625,2.511.875,764.583.333.333.333,NA,3.291.875,143.791.666.666.667,21.4,9,0,NA,0.22,5.59,10.91,NA,72,01.04,26,13054,199.172.667.381.645
2012-05-03,430.208.333.333.333,251.520.833.333.333,791.458.333.333.333,NA,3.273.125,144.166.666.666.667,19.5,9.1,0,NA,0.21,6.25,10.04,NA,77.25,1,20,10865,184.077.312.471.238
2012-05-04,274.583.333.333.333,251,831.458.333.333.333,NA,221.25,151.666.666.666.667,20,9.9,0,NA,0.2,4.42,13.25,NA,72.38,1.21,13,5628,230.987.917.555.082
2012-05-05,444.791.666.666.667,254,705.625,NA,316.25,16.575,22.5,11.2,0,NA,0.2,2.58,9.12,NA,72.96,1.33,6,3951,151.860.288.534.548
2012-05-06,276.458.333.333.333,214.854.166.666.667,752.708.333.333.333,NA,274,153.645.833.333.333,19.5,10.9,0.5,NA,0.2,1.46,08.08,NA,72.54,01.08,7,4793,146.046.317.546.422
2012-05-07,318.125,254,726.041.666.666.667,NA,315.166.666.666.667,1.631.875,21.5,10.2,0.3,NA,0.21,3,09.04,NA,77,1.61,22,9110,241.492.864.983.535
2012-05-08,360.208.333.333.333,2.268.125,771.041.666.666.667,NA,2.463.125,172.645.833.333.333,23.2,10.6,0,NA,0.21,5.79,15.5,NA,78.58,2.29,15,7154,209.672.910.259.994
2012-05-09,244.791.666.666.667,157,830.208.333.333.333,NA,320.791.666.666.667,170.395.833.333.333,20.9,12.9,0,NA,0.21,4.79,18.21,NA,63.32,2.17,18,14189,126.858.834.308.267
2012-05-10,2.7,248.5,640.208.333.333.333,NA,332.979.166.666.667,190.395.833.333.333,25.3,13.2,0,NA,0.22,4.21,15.54,NA,78.04,1.46,18,11609,155.052.114.738.565
2012-05-11,4.3125,248.479.166.666.667,538.958.333.333.333,NA,336.083.333.333.333,2.015.625,26.1,14.3,0,NA,0.22,5.42,18.42,NA,73.96,2.38,7,2438,287.120.590.648.072
2012-05-12,269.583.333.333.333,214.479.166.666.667,672.083.333.333.333,NA,3.014.375,203.854.166.666.667,26.2,14.2,0,NA,0.21,2.5,20.17,NA,74.12,5.83,8,5892,135.777.325.186.694
2012-05-13,250.833.333.333.333,143.291.666.666.667,785.625,NA,287.916.666.666.667,192.270.833.333.333,22.3,16.1,0.3,NA,0.2,1.12,13.25,NA,60.96,1.33,1,736,135.869.565.217.391
2012-05-14,396.458.333.333.333,227.270.833.333.333,70.25,NA,331.604.166.666.667,186.333.333.333.333,21.8,14,0,NA,0.2,3.42,8.21,NA,84.71,1,29,13195,21.978.021.978.022
2012-05-15,293.541.666.666.667,186.354.166.666.667,672.083.333.333.333,NA,3.309.375,1.906.875,23.3,14.6,0,NA,0.2,2.41,10.36,NA,90.25,01.05,12,5703,210.415.570.752.236
2012-05-16,3,2.269.375,68.875,NA,197.916.666.666.667,162.458.333.333.333,19.8,11.3,0.6,NA,0.2,1.5,8.12,NA,97.29,1,20,9538,209.687.565.527.364
2012-05-17,237.708.333.333.333,258.833.333.333.333,818.333.333.333.333,NA,164.708.333.333.333,156.166.666.666.667,20.7,11.3,0,NA,0.21,02.04,10.67,NA,76.38,1,21,13457,156.052.612.023.482
2012-05-18,3.875,106.020.833.333.333,813.541.666.666.667,NA,179.458.333.333.333,169.333.333.333.333,19.7,13,0,NA,0.2,2.25,19.38,NA,86.04,1.22,28,13551,206.626.817.209.062
2012-05-19,2.8125,129.291.666.666.667,769.375,NA,1.816.875,176.604.166.666.667,21.4,14.7,0,NA,0.2,1.38,9.62,NA,115,1,3,3070,977.198.697.068.404
2012-05-20,235.208.333.333.333,2.318.125,836.666.666.666.667,NA,228.291.666.666.667,16.15,21.4,11.9,22.7,NA,0.21,01.08,7.25,NA,77.08,01.08,15,10723,139.886.225.869.626
2012-05-21,408.541.666.666.667,3.093.125,60.25,NA,150.541.666.666.667,15.45,20.6,11.1,0,NA,0.2,1.71,4.71,NA,72.17,1,35,18482,189.373.444.432.421
2012-05-22,317.708.333.333.333,268,578.333.333.333.333,NA,224.104.166.666.667,185.125,25.3,12.9,0,NA,0.24,1.54,10.42,NA,76.62,1.12,13,9191,141.442.715.700.141
2012-05-23,320.208.333.333.333,249,621.666.666.666.667,NA,339.229.166.666.667,194.020.833.333.333,25.9,12.7,0,NA,0.24,1.62,13.75,NA,66.67,1.21,9,5907,152.361.604.875.571
2012-05-24,344.375,2.460.625,640.625,NA,3.408.125,190.666.666.666.667,24.9,12.3,0,NA,0.21,3.38,14.08,NA,75.12,1.67,23,11534,199.410.438.702.965
2012-05-25,432.291.666.666.667,247.520.833.333.333,608.958.333.333.333,NA,345.520.833.333.333,206.541.666.666.667,26.4,15,0,NA,0.23,3.46,16.25,NA,83.79,2,13,8482,15.326.573.921.245
2012-05-26,273.125,232.583.333.333.333,79.5,NA,2.629.375,1.916.875,24.2,13.8,0,NA,0.36,1.17,7.83,NA,84.75,1.12,15,7538,198.991.775.006.633
2012-05-27,2.2875,192.375,730.625,NA,336.083.333.333.333,202.458.333.333.333,25,14.8,0,NA,0.33,1.29,9.71,NA,83.75,1.67,2,2202,908.265.213.442.325
2012-05-28,243.333.333.333.333,254.75,630.833.333.333.333,NA,291.479.166.666.667,216.145.833.333.333,27.5,15.4,0,NA,0.35,2,11.83,NA,72.04,01.08,18,9459,190.294.957.183.635
2012-05-29,354.375,251.541.666.666.667,637.291.666.666.667,NA,3.283.125,219.104.166.666.667,28.1,16.4,0,NA,0.33,3.29,14.67,NA,72.59,1.54,19,13508,140.657.388.214.391
2012-05-30,332.916.666.666.667,2.476.875,640.208.333.333.333,NA,339.291.666.666.667,220.208.333.333.333,28.4,16.2,0,NA,0.31,4,14.62,NA,81.29,3.62,7,4136,169.245.647.969.052
2012-05-31,299.583.333.333.333,243.979.166.666.667,63.125,NA,3.365.625,2.248.125,28.3,16.3,0,NA,0.23,1.78,12.83,NA,86.83,3.29,13,7695,168.940.870.695.257
2012-06-01,343.333.333.333.333,246.25,595.625,NA,340.166.666.666.667,220.770.833.333.333,27.5,16.5,0,NA,0.29,3.33,15.29,NA,93,1.83,24,12866,186.538.162.599.098
2012-06-02,344.375,2.378.125,623.125,NA,338,2.243.125,28.1,16.5,0,NA,0.27,1.21,13.38,NA,95.5,1.62,7,4146,168.837.433.671.008
2012-06-03,300.416.666.666.667,184.125,771.041.666.666.667,NA,187.020.833.333.333,209.125,24.7,17.6,14,NA,0.2,1.17,11.71,NA,90.25,1.83,9,6749,13.335.308.934.657
2012-06-04,350.625,204.604.166.666.667,832.708.333.333.333,NA,274.354.166.666.667,204.291.666.666.667,23.9,16.5,0.1,NA,0.2,2.92,07.08,NA,60.54,1,25,13778,181.448.686.311.511
2012-06-05,369.791.666.666.667,2.368.125,814.791.666.666.667,NA,337.041.666.666.667,214.229.166.666.667,25.3,15.6,0,NA,0.21,1.54,5.88,NA,68.32,1,12,5019,239.091.452.480.574
2012-06-06,3.1625,180.520.833.333.333,82.375,NA,278.645.833.333.333,224.229.166.666.667,26.2,19.5,0,NA,0.27,1.25,6.17,NA,83.58,1,18,8392,214.489.990.467.112
2012-06-07,233.541.666.666.667,201.708.333.333.333,798.541.666.666.667,NA,3.258.125,22.475,27,18,0,NA,0.23,2.83,10.29,NA,79.79,1.23,16,9719,164.625.990.328.223
2012-06-08,277.291.666.666.667,225.604.166.666.667,773.958.333.333.333,NA,2.779.375,219.458.333.333.333,25.4,17.8,0.1,NA,0.34,1.96,8.25,NA,77.25,1.38,8,2457,325.600.325.600.326
2012-06-09,395.625,245.895.833.333.333,706.458.333.333.333,NA,289.645.833.333.333,211.979.166.666.667,24.9,16.1,0,NA,0.35,1.17,3.62,NA,95.67,02.08,6,3426,175.131.348.511.384
2012-06-10,420.625,181.166.666.666.667,736.666.666.666.667,NA,2.534.375,227.229.166.666.667,26.3,18.9,0,NA,0.31,1.12,3.33,NA,100.12,1.92,5,2408,207.641.196.013.289
2012-06-11,273.958.333.333.333,140.625,727.083.333.333.333,NA,231.354.166.666.667,209.770.833.333.333,24,17.5,0,NA,0.33,1.79,5.21,NA,69.29,1.96,19,10904,174.247.982.391.783
2012-06-12,368.333.333.333.333,198.25,561.875,NA,301.5,205.375,27,12.9,0,NA,0.34,1.81,10.29,NA,76.42,2.25,17,12072,140.821.736.249.172
2012-06-13,3.6,174.729.166.666.667,711.458.333.333.333,NA,265.875,197.604.166.666.667,23.8,14.8,0,NA,0.25,1.21,10.5,NA,76.33,2.21,15,8622,173.973.556.019.485
2012-06-14,257.708.333.333.333,226.583.333.333.333,751.666.666.666.667,NA,2.915.625,207.583.333.333.333,25.7,16,0,NA,0.28,1.25,9.67,NA,76.92,1.75,24,10839,221.422.640.464.988
2012-06-15,307.708.333.333.333,243.208.333.333.333,692.083.333.333.333,NA,354.479.166.666.667,211.104.166.666.667,26.6,15.4,0,NA,0.27,3,12.71,NA,73.38,1.62,8,5349,149.560.665.544.962
2012-06-16,363.125,244.229.166.666.667,613.958.333.333.333,NA,354.791.666.666.667,216.145.833.333.333,27.5,15.1,0,NA,0.24,1.5,7.33,NA,83.75,1.67,4,2080,192.307.692.307.692
